,brewery_id,beer_id,availability,beer_name,beer_style,abv,ibu,is_retired
1541,zeWbuM,pmqiHa,NaN,Lunatic Blonde,Belgian-Style Blonde Ale,6.5,21,N
1542,zeWbuM,pZBjLH,NaN,Lupulin Lab,American-Style India Pale Ale,7.2,NaN,N
1543,zeWbuM,LcN97V,Limited,Lusus Naturae,Imperial or Double India Pale Ale,8.4,NaN,N
1544,zeWbuM,VekAPs,NaN,Malice,American-Style Sour Ale,6,NaN,N
1545,zeWbuM,pDVNPC,NaN,Marina,Wood- and Barrel-Aged Sour Beer,6.5,NaN,N
1546,zeWbuM,fW6fl9,NaN,Medora,Wild Beer,6.6,NaN,N
1547,zeWbuM,VYHymD,NaN,Melisseus Lavender Honey Ale,Specialty Honey Lager or Ale,6.2,32,N
1548,zeWbuM,coddoN,NaN,Metatropics,Wild Beer,6.2,NaN,N
1549,zeWbuM,sFUDwC,NaN,Milk & Cookies,Sweet or Cream Stout,7.2,NaN,N
1550,zeWbuM,7s0mve,NaN,Mint Julep,American-Style Amber/Red Ale,9.7,28,N
1551,zeWbuM,v5WGhI,NaN,Montmaretto,Wild Beer,6.9,NaN,N
1552,zeWbuM,xhVyCR,NaN,Montmartre,American-Style Sour Ale,6.9,NaN,N
1553,zeWbuM,b9P5yi,NaN,Moogfest Chocolate IPA,American-Style India Pale Ale,NaN,NaN,N
1554,zeWbuM,fPiLBK,NaN,Mosaic Saison,French & Belgian-Style Saison,6.5,NaN,N
1555,zeWbuM,KqbDiV,NaN,Myrtille,American-Style Sour Ale,6,NaN,N
1556,zeWbuM,vrxf0p,NaN,Napoleon Complex,American-Style Pale Ale,5.2,NaN,N
1557,zeWbuM,LNnA30,NaN,Nectarphillia,American-Style Sour Ale,NaN,NaN,N
1558,zeWbuM,5P2bIv,NaN,Oak Fermented Cider,Fruit Cider,7,NaN,N
1559,zeWbuM,hilPSM,NaN,Oaxacan,Wood- and Barrel-Aged Sour Beer,7.1,NaN,N
1560,zeWbuM,b1WplX,Limited,Oblivion,Wood- and Barrel-Aged Sour Beer,8.7,NaN,N
1561,zeWbuM,NzW2ds,NaN,Oh My Quad,Belgian-Style Quadrupel,13.4,NaN,N
1562,zeWbuM,y6n4wX,NaN,Old Fashioned,Wood- and Barrel-Aged Beer,9,NaN,N
1563,zeWbuM,2N6K99,NaN,Omnipresence,American-Style Sour Ale,0,0,N
1564,zeWbuM,IJeuy7,NaN,Orange Peel Pale Ale,American-Style Pale Ale,5.5,NaN,N
1565,zeWbuM,dtvEux,NaN,Pacificmost Gose,Contemporary Gose,4.1,NaN,N
1566,zeWbuM,4PnG98,NaN,Pallino Wit Biere,Belgian-Style White (or Wit) / Belgian-Style Wheat,5.6,19,N
1567,zeWbuM,a1EmLs,NaN,Pearfigt,American-Style India Pale Ale,6.3,NaN,N
1568,zeWbuM,K2UDbn,NaN,Permeo,Wood- and Barrel-Aged Sour Beer,6.4,NaN,N
1569,zeWbuM,ndx7rb,NaN,Pernicious IPA,American-Style India Pale Ale,7.3,70,N
1570,zeWbuM,xIvc3U,NaN,Persistence,American-Style Sour Ale,9,NaN,N
1571,zeWbuM,kBjb55,NaN,Pick Me! Pale Ale: Walt's Pick,American-Style Pale Ale,5.2,NaN,N
1572,zeWbuM,wMD1lE,NaN,Plainsdealer,Wood- and Barrel-Aged Sour Beer,8,NaN,N
1573,709vEK,aye7FH,Limited,Points Unknown IPA,Imperial or Double India Pale Ale,9.5,72,N
1574,zeWbuM,egp8Ia,NaN,Pompoen,American-Style Sour Ale,0,0,N
1575,zeWbuM,gjW4IZ,NaN,Poperinge Saison,French & Belgian-Style Saison,7.3,49,N
1576,zeWbuM,EFFuAB,Limited,Prevalence,Wood- and Barrel-Aged Sour Beer,7.2,NaN,N
1577,zeWbuM,DYKPfV,Limited,Pumpkin Up The Volume,Pumpkin Beer,7.3,NaN,N
1578,zeWbuM,IoQdqS,NaN,Queen Bee Stout,American-Style Imperial Stout,9,30,N
1579,zeWbuM,tKGkbS,NaN,Recurrent,American-Style Sour Ale,0,0,N
1580,zeWbuM,aFJgz3,NaN,Red Angel,Wild Beer,7,NaN,N
1581,zeWbuM,SbIfw8,NaN,Resonare,American-Style Sour Ale,6,NaN,N
1582,zeWbuM,DT7u89,NaN,Reticent Saison,French & Belgian-Style Saison,6.5,26,N
1583,zeWbuM,XhBZCC,NaN,Reverence,Belgian-Style Pale Ale,NaN,NaN,N
1584,zeWbuM,92ygKI,NaN,Rubus Viola,American-Style Sour Ale,7.6,25,N
1585,zeWbuM,8pKz4b,NaN,S'mores Stout,American-Style Imperial Stout,9.2,40,N
1586,zeWbuM,igfon5,NaN,Saison V: Chocolate Raspberry,French & Belgian-Style Saison,7,NaN,N
1587,zeWbuM,0lM6gR,NaN,Sandiaca,Wood- and Barrel-Aged Sour Beer,7.6,NaN,N
1588,zeWbuM,J3jwtK,NaN,Sauvage Wine Barrel Saison,French & Belgian-Style Saison,NaN,NaN,N
1589,zeWbuM,BKjO9U,NaN,Serenity,French & Belgian-Style Saison,5.5,NaN,N
1590,zeWbuM,6KzIFa,NaN,Serotina,American-Style Sour Ale,8,NaN,N
1591,zeWbuM,cyfIZR,NaN,Silencio,Wood- and Barrel-Aged Sour Beer,7.4,40,N
1592,zeWbuM,MVSPEW,NaN,Sir Ryan the Pounder,Session Beer,5.2,60,N
1593,zeWbuM,lw0Fyt,NaN,Southern Ambrosia,Fruit Beer,10,NaN,N
1594,zeWbuM,mmWBr9,NaN,Super Flare,American-Style India Pale Ale,7.5,NaN,N
1595,zeWbuM,ypgHpH,NaN,Sweet Talker IPA,American-Style India Pale Ale,4,25,N
1596,zeWbuM,uVmHoe,NaN,Terra Locale Appalachia,French & Belgian-Style Saison,7.2,NaN,N
1597,zeWbuM,Yfvpuf,NaN,Terra Merita,Wood- and Barrel-Aged Sour Beer,5.7,NaN,N
1598,zeWbuM,yXjnTo,NaN,Thirst Puncher Experimental IPA,American-Style India Pale Ale,7.5,NaN,N
1599,zeWbuM,nMYHKg,NaN,Tributary,French & Belgian-Style Saison,8.8,NaN,N
1600,zeWbuM,jqyFHC,NaN,Tropicmost Passionfruit Gose,Leipzig-Style Gose,4.1,45,N
1601,zeWbuM,b8u1XO,NaN,Tyranny Hoppy Red Ale,Irish-Style Red Ale,7,55,N
1602,zeWbuM,l3fbWr,NaN,Tyrant Double Red,Imperial Red Ale,8.5,NaN,N
1603,zeWbuM,IUcrXz,NaN,Uncle Rick's Pilsner,American-Style Pilsener,5,NaN,N
1604,zeWbuM,BSkl9G,NaN,Watermelon Dragonfruit Burst,American-Style Sour Ale,4.5,NaN,N
1605,zeWbuM,1FgcBI,NaN,Watermelon Saison,French & Belgian-Style Saison,4.7,NaN,N
1606,zeWbuM,Lbs4gB,NaN,White Angel,Wild Beer,7.3,NaN,N
1607,KDZsJL,pmLdqG,NaN,Wicked City,Chili Pepper Beer,10.5,56,N
1608,zeWbuM,Z4HwWZ,Limited,Wicked Weed Lost Toys Blend #1,Wild Beer,6.4,NaN,N
1609,zeWbuM,SZsbMc,NaN,Xibalba,Herb and Spice Beer,8.2,NaN,N
1610,zeWbuM,HjR9Kl,NaN,XII Peach Habanero Saison,French & Belgian-Style Saison,6.6,NaN,N
1611,zeWbuM,J3EsS0,NaN,XLIV Mango Habanero Saison,French & Belgian-Style Saison,7.3,25,N
1612,zeWbuM,S6ZWR1,NaN,XXXI Saison,French & Belgian-Style Saison,NaN,NaN,N
1613,rfXHD7,7zB0r4,NaN,201 Central Brett IPA,American-Style India Pale Ale,6.5,NaN,N
1614,rfXHD7,U73CpH,NaN,American Sour Ale,American-Style Sour Ale,6.5,10,N
1615,rfXHD7,JWq3yU,NaN,American Sour Ale,American-Style Sour Ale,6.5,NaN,N
1616,rfXHD7,WmuU2i,Limited,Black Powder Imperial Stout,American-Style Imperial Stout,8.4,27,N
1617,rfXHD7,2TcMqe,Year Round,Buckshot Amber Ale,American-Style Amber/Red Ale,4.8,25,N
1618,rfXHD7,96dIC9,Limited,Cannonball Double IPA,Imperial or Double India Pale Ale,8,81,N
1619,rfXHD7,0MdvRV,Limited,Coconut Porter,Robust Porter,5.1,NaN,N
1620,rfXHD7,C9k6hm,Limited,Colony 9,American-Style Stout,5.5,32,N
1621,rfXHD7,O2v7I4,Limited,Darkhorse,Other Belgian-Style Ales,NaN,NaN,N
1622,rfXHD7,AaeMEH,NaN,Diamondback,South German-Style Weizenbock / Weissbock,7.4,NaN,N
1623,rfXHD7,4MirT3,Seasonal,Elm Street,American-Style India Pale Ale,6.4,NaN,N
1624,rfXHD7,uyfR3N,Spring,Freedom IPA,American-Style India Pale Ale,6.5,70,N
1625,rfXHD7,H73z9W,Year Round,General Stout,American-Style Stout,NaN,NaN,N
1626,rfXHD7,nqAkXm,Year Round,Guilford Golden Ale,American-Style Amber/Red Ale,3.8,5,N
1627,rfXHD7,ISJ4Wt,NaN,Kings,American-Style Imperial Stout,8.1,NaN,N
1628,rfXHD7,e9OwR2,NaN,Kriek Lambic,Belgian-Style Fruit Lambic,6.5,NaN,N
1629,rfXHD7,BPTOck,NaN,Lexington Smoked IPA,American-Style India Pale Ale,6.8,68,N
1630,rfXHD7,iUW3Ak,NaN,Lexington Spring IPA,American-Style India Pale Ale,6.8,68,N
1631,rfXHD7,VaQ5dU,NaN,Mt. Mitchell IPA,American-Style India Pale Ale,7,NaN,N
1632,rfXHD7,s1B3ly,NaN,North State Wet Hop IPA,American-Style India Pale Ale,6.8,NaN,N
1633,rfXHD7,xWIUOu,Limited,Old Fort,American-Style Black Ale,6.8,66,N
1634,rfXHD7,enLB05,Year Round,Old Town Brown,American-Style Brown Ale,4.7,10,N
1635,rfXHD7,lQM6La,Limited,Powerhouse Scotch Wee Heavy,Scottish-Style Heavy Ale,7.8,21,N
1636,rfXHD7,uTBftH,Winter,Red Nose Winter Ale,Herb and Spice Beer,6.8,21,N
1637,rfXHD7,ZgFB0w,NaN,Revolution IPA,American-Style India Pale Ale,6.7,NaN,N
1638,rfXHD7,um1sgK,Limited,Rye IPA,Rye Ale or Lager with or without Yeast,6.5,NaN,N
1639,rfXHD7,YGvY4q,NaN,Rye Saison,French & Belgian-Style Saison,6.5,NaN,N
1640,rfXHD7,ljCJ8d,Limited,Sons of Liberty,Strong Ale,6.3,NaN,N
1641,rfXHD7,Q9tYhD,Year Round,Southern Pale Ale,American-Style Pale Ale,5.2,35,N
1642,rfXHD7,X5kgpl,Limited,Swamp Fox,Belgian-Style Blonde Ale,7.5,NaN,N
1643,rfXHD7,YddKaB,NaN,The Corner Porter,Baltic-Style Porter,8.5,NaN,N
1644,rfXHD7,EcQBjc,NaN,Thicket Autumn IPA,American-Style India Pale Ale,6.5,60,N
1645,rfXHD7,mSzESx,Limited,Weaver Street 25th Anniversary,French & Belgian-Style Saison,7.2,NaN,N
1646,rfXHD7,9PTUzC,Limited,Weizenbock,South German-Style Weizenbock / Weissbock,6.5,NaN,N
1647,rfXHD7,UTDLW4,NaN,Wildflower Infused With Blackberry,Belgian-Style White (or Wit) / Belgian-Style Wheat,9,NaN,N
1648,rfXHD7,tQmnIx,Year Round,Wildflower Witbier,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.5,7,N
1649,rfXHD7,7zB0r4,NaN,201 Central Brett IPA,American-Style India Pale Ale,6.5,NaN,N
1650,rfXHD7,U73CpH,NaN,American Sour Ale,American-Style Sour Ale,6.5,10,N
1651,rfXHD7,JWq3yU,NaN,American Sour Ale,American-Style Sour Ale,6.5,NaN,N
1652,rfXHD7,WmuU2i,Limited,Black Powder Imperial Stout,American-Style Imperial Stout,8.4,27,N
1653,rfXHD7,2TcMqe,Year Round,Buckshot Amber Ale,American-Style Amber/Red Ale,4.8,25,N
1654,rfXHD7,96dIC9,Limited,Cannonball Double IPA,Imperial or Double India Pale Ale,8,81,N
1655,rfXHD7,0MdvRV,Limited,Coconut Porter,Robust Porter,5.1,NaN,N
1656,rfXHD7,C9k6hm,Limited,Colony 9,American-Style Stout,5.5,32,N
1657,rfXHD7,O2v7I4,Limited,Darkhorse,Other Belgian-Style Ales,NaN,NaN,N
1658,rfXHD7,AaeMEH,NaN,Diamondback,South German-Style Weizenbock / Weissbock,7.4,NaN,N
1659,rfXHD7,4MirT3,Seasonal,Elm Street,American-Style India Pale Ale,6.4,NaN,N
1660,rfXHD7,uyfR3N,Spring,Freedom IPA,American-Style India Pale Ale,6.5,70,N
1661,rfXHD7,H73z9W,Year Round,General Stout,American-Style Stout,NaN,NaN,N
1662,rfXHD7,nqAkXm,Year Round,Guilford Golden Ale,American-Style Amber/Red Ale,3.8,5,N
1663,rfXHD7,ISJ4Wt,NaN,Kings,American-Style Imperial Stout,8.1,NaN,N
1664,rfXHD7,e9OwR2,NaN,Kriek Lambic,Belgian-Style Fruit Lambic,6.5,NaN,N
1665,rfXHD7,BPTOck,NaN,Lexington Smoked IPA,American-Style India Pale Ale,6.8,68,N
1666,rfXHD7,iUW3Ak,NaN,Lexington Spring IPA,American-Style India Pale Ale,6.8,68,N
1667,rfXHD7,VaQ5dU,NaN,Mt. Mitchell IPA,American-Style India Pale Ale,7,NaN,N
1668,rfXHD7,s1B3ly,NaN,North State Wet Hop IPA,American-Style India Pale Ale,6.8,NaN,N
1669,rfXHD7,xWIUOu,Limited,Old Fort,American-Style Black Ale,6.8,66,N
1670,rfXHD7,enLB05,Year Round,Old Town Brown,American-Style Brown Ale,4.7,10,N
1671,rfXHD7,lQM6La,Limited,Powerhouse Scotch Wee Heavy,Scottish-Style Heavy Ale,7.8,21,N
1672,rfXHD7,uTBftH,Winter,Red Nose Winter Ale,Herb and Spice Beer,6.8,21,N
1673,rfXHD7,ZgFB0w,NaN,Revolution IPA,American-Style India Pale Ale,6.7,NaN,N
1674,rfXHD7,um1sgK,Limited,Rye IPA,Rye Ale or Lager with or without Yeast,6.5,NaN,N
1675,rfXHD7,YGvY4q,NaN,Rye Saison,French & Belgian-Style Saison,6.5,NaN,N
1676,rfXHD7,ljCJ8d,Limited,Sons of Liberty,Strong Ale,6.3,NaN,N
1677,rfXHD7,Q9tYhD,Year Round,Southern Pale Ale,American-Style Pale Ale,5.2,35,N
1678,rfXHD7,X5kgpl,Limited,Swamp Fox,Belgian-Style Blonde Ale,7.5,NaN,N
1679,rfXHD7,YddKaB,NaN,The Corner Porter,Baltic-Style Porter,8.5,NaN,N
1680,rfXHD7,EcQBjc,NaN,Thicket Autumn IPA,American-Style India Pale Ale,6.5,60,N
1681,rfXHD7,mSzESx,Limited,Weaver Street 25th Anniversary,French & Belgian-Style Saison,7.2,NaN,N
1682,rfXHD7,9PTUzC,Limited,Weizenbock,South German-Style Weizenbock / Weissbock,6.5,NaN,N
1683,rfXHD7,UTDLW4,NaN,Wildflower Infused With Blackberry,Belgian-Style White (or Wit) / Belgian-Style Wheat,9,NaN,N
1684,rfXHD7,tQmnIx,Year Round,Wildflower Witbier,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.5,7,N
1685,ueswRW,f2WlvH,NaN,10W-40,American-Style Imperial Stout,8,NaN,N
1686,ueswRW,I98Blj,NaN,10W-40 Bourbon Barrel-Aged,American-Style Imperial Stout,8,NaN,N
1687,ueswRW,FrEN9w,NaN,"2nd Anniversary ""Hoppy Wheat""",American-Style Wheat Beer,NaN,NaN,N
1688,ueswRW,bB0qi3,NaN,Aerialist Summer Lager,Vienna-Style Lager,5.5,25,N
1689,ueswRW,oIBZzq,NaN,Almost West IPA,American-Style India Pale Ale,6.8,60,N
1690,ueswRW,dSgPmn,Seasonal,Amaize IPA,American-Style India Pale Ale,6,NaN,N
1691,ueswRW,i2ZBkp,Limited,Apricot Blonde,Fruit Beer,4.6,NaN,N
1692,ueswRW,8Qr3Mi,Seasonal,Barrel Aged Russian Imperial Stout,American-Style Imperial Stout,8.5,NaN,N
1693,ueswRW,SDjkMR,Year Round,Bed of Nails Brown Ale,American-Style Brown Ale,6.1,NaN,N
1694,Jt43j7,13hF2A,NaN,Belgian Stout,American-Style Stout,7,NaN,N
1695,ueswRW,XiIFUD,NaN,Blonde Brunch Stout,Specialty Stouts,4.8,NaN,N
1696,ueswRW,uSbShV,NaN,Blonde Wheat Bock,Traditional German-Style Bock,7.2,NaN,N
1697,ueswRW,nTeeCG,NaN,Blood Orange IPA,American-Style India Pale Ale,5.3,NaN,N
1698,ueswRW,8kZguj,NaN,Brett IPA,American-Style India Pale Ale,7.5,30,N
1699,ueswRW,aNOv2f,Year Round,Citra Gose,Contemporary Gose,4.5,15,N
1700,ueswRW,7jNv3U,NaN,Dark Berry Sour,American-Style Sour Ale,6.9,NaN,N
1701,ueswRW,h0uupU,NaN,Death Defying Spring Ale,Belgian-Style Pale Ale,6,NaN,N
1702,ueswRW,751knZ,Limited,Double Hi-Pitch Mosaic IPA,Imperial or Double India Pale Ale,9,95,N
1703,ueswRW,bG2xmC,NaN,Dry-Hopped Belgian Style Ale,American-Style Strong Pale Ale,7.5,NaN,N
1704,ueswRW,OCCAO9,Limited,El Dorado Dry Hopped Dark Saison,French & Belgian-Style Saison,8.2,NaN,N
1705,ueswRW,wOOzgL,NaN,Enchanter Baltic Porter,Baltic-Style Porter,8.5,NaN,N
1706,ueswRW,9kMft4,NaN,Flanders Red,Belgian-Style Flanders Oud Bruin or Oud Red Ales,5.8,NaN,N
1707,ueswRW,HMFa4i,NaN,Foeder Brett Saison,French & Belgian-Style Saison,6.5,NaN,N
1708,ueswRW,pc1sUJ,NaN,German Chocolate Cupcake 10W-40,American-Style Imperial Stout,8,NaN,N
1709,ueswRW,QHPrFf,NaN,Gimme The Brut,Imperial or Double India Pale Ale,8,20,N
1710,ueswRW,dMlrxg,NaN,Gin BA Juniper Saison,French & Belgian-Style Saison,4.9,NaN,N
1711,ueswRW,XgsAuh,NaN,Gin Fizz Juniper Berry Saison,French & Belgian-Style Saison,8.15,NaN,N
1712,ueswRW,rXLciR,NaN,Gose,Contemporary Gose,4.2,NaN,N
1713,ueswRW,4qHTcJ,NaN,Happy New Beer,American-Style Amber/Red Ale,7.6,NaN,N
1714,ueswRW,KHWhkO,NaN,Hazy & Juicy & Hoppy & Fresh IPA,American-Style India Pale Ale,7.5,NaN,N
1715,ueswRW,pu0wD0,Year Round,Hi-Pitch IPA,American-Style India Pale Ale,6.7,61,N
1716,ueswRW,J3QYbp,NaN,Hi-Pitch Mosaic IPA,American-Style India Pale Ale,6.7,55,N
1717,BqFigo,9Rm0Jg,NaN,Hi-Wire Collaboration Pack Dark Coffee Lager,Coffee-Flavored Beer,5.5,NaN,N
1718,ueswRW,dPqGdl,NaN,Hi-Wire Collaboration Pack Tropical Saison,French & Belgian-Style Saison,6.2,NaN,N
1719,ueswRW,4XSYVs,Year Round,Hi-Wire Lager,American-Style Pilsener,4.6,NaN,N
1720,ueswRW,3JY5X8,NaN,Hibiscus and White Grape Saison,French & Belgian-Style Saison,8,NaN,N
1721,ueswRW,WNHPdt,NaN,Hop Circus Vol 5. Tropical White IPA,American-Style India Pale Ale,6,30,N
1722,ueswRW,dUALQ9,NaN,Hop Circus Vol. 1,American-Style India Pale Ale,4.8,NaN,N
1723,ueswRW,Fnt9Za,NaN,Hop Circus Vol. 2,American-Style India Pale Ale,7,NaN,N
1724,ueswRW,ZGQQSI,NaN,Hop Circus Vol. 6 Lemondrop And Amarillo,American-Style India Pale Ale,6,30,N
1725,ueswRW,E6sZVg,NaN,Hoppy Pilsner,American-Style Pilsener,5.5,35,N
1726,ueswRW,Jdv99S,NaN,Horchata 10W-40,American-Style Imperial Stout,8,60,N
1727,ueswRW,Bs39Zy,NaN,Horchata Sour,American-Style Sour Ale,8.8,NaN,N
1728,ueswRW,ixcAFu,NaN,House English Bitter,Ordinary Bitter,5,30,N
1729,ueswRW,n1xK00,NaN,Hurricane Gose,Contemporary Gose,6,NaN,N
1730,ueswRW,UKAXx2,NaN,Imperial Milk Stout,Sweet or Cream Stout,12,25,N
1731,EYuZg3,1yTOcy,NaN,Intercontinental Contemporary Pilsner,German-Style Pilsener,5,NaN,N
1732,ueswRW,I8seY4,NaN,Irish Stout,Classic Irish-Style Dry Stout,4.5,NaN,N
1733,ueswRW,lsTMEi,Seasonal,Lion Tamer Red Rye IPA,Rye Ale or Lager with or without Yeast,7,90,N
1734,ueswRW,6dtM6T,Year Round,Lo-Pitch Juicy,Session India Pale Ale,4.9,35,N
1735,ueswRW,LHKyPL,NaN,Maibock,German-Style Heller Bock/Maibock,7,NaN,N
1736,ueswRW,s7bxj1,NaN,Man Eater,Imperial or Double India Pale Ale,8.3,93,N
1737,ueswRW,gMa2GB,NaN,Mango IPA,American-Style India Pale Ale,5,NaN,N
1738,ueswRW,IbUysW,NaN,mtns to sea,Robust Porter,7,NaN,N
1739,1cfDau,N9i93N,NaN,No Coast IPA,American-Style India Pale Ale,6.7,55,N
1740,ueswRW,obHK0Y,NaN,Orange Meringue,Leipzig-Style Gose,4.2,NaN,N
1741,ueswRW,GHejZH,NaN,Palo Santo 10W-40,Imperial or Double India Pale Ale,8,NaN,N
1742,ueswRW,wFnPUn,NaN,Pink Drink,American-Style Sour Ale,4.2,NaN,N
1743,ueswRW,X31566,NaN,Porter w/Figs & Molasses,Brown Porter,7,NaN,N
1744,ueswRW,DaI83Z,Year Round,Prime Time Pale Ale,American-Style Pale Ale,5.5,37,N
1745,ueswRW,QWxPpa,NaN,Pulcinella,American-Style Imperial Stout,9,50,N
1746,ueswRW,xb3mYm,NaN,Pumpkin Lager,Pumpkin Beer,6,20,N
1747,ueswRW,ODZfaR,NaN,Purple Punch,Fruit Beer,4.2,NaN,N
1748,ueswRW,mxh6HS,Limited,Ringmaster's Reserve: Raspberry Wheat Wine,American-Style Wheat Wine Ale,13,NaN,N
1749,ueswRW,3BdFwj,NaN,Rosé Ale,Fruit Beer,4.6,NaN,N
1750,ueswRW,mLl9Th,NaN,Rye Pilsner,American-Style Pilsener,NaN,NaN,N
1751,ueswRW,4oWj4g,NaN,S'mores Porter,Robust Porter,6,NaN,N
1752,fe44im,O2Ku6I,NaN,Saaz SMASH Pilsner,American-Style Pilsener,5,NaN,N
1753,ueswRW,gqqghC,NaN,Salted Maple 10W-40,Imperial or Double India Pale Ale,8,NaN,N
1754,ueswRW,Oajx9s,NaN,Smoked Mexican-style Lager,American-Style Lager,4.9,NaN,N
1755,ueswRW,fx3OIQ,NaN,Sour Pumpkin,American-Style Sour Ale,8.6,NaN,N
1756,ueswRW,7ntfzh,NaN,Sour Vintage Ale,Wood- and Barrel-Aged Sour Beer,8.1,5,N
1757,ueswRW,QlUpWr,NaN,Southern Hemisphere,American-Style India Pale Ale,7.1,NaN,N
1758,ueswRW,H1IY70,Winter,Strongman Coffee Milk Stout,Sweet or Cream Stout,5.3,NaN,N
1759,ueswRW,oj9aDj,NaN,Strongman Raspberry Mocha,Sweet or Cream Stout,5.3,NaN,N
1760,ueswRW,Agta1V,Spring,The Contortionist,American-Style Black Ale,6,84,N
1761,ueswRW,ZF2vG0,NaN,Traditional Belgian Saison,French & Belgian-Style Saison,4.9,NaN,N
1762,ueswRW,1SIsrj,NaN,Tropical Fruit Golden Strong,Strong Ale,11.3,NaN,N
1763,ueswRW,cXT2oV,NaN,Tropical Sour Weisse,American-Style Sour Ale,4.2,NaN,N
1764,ueswRW,zOiEQA,NaN,Twice As Nice,German-Style Doppelbock,10,NaN,N
1765,ueswRW,Y7AiE3,Summer,Uprisin' Hefeweizen,South German-Style Hefeweizen / Hefeweissbier,5,NaN,N
1766,ueswRW,2gfquZ,Limited,Volume 1 - Farmhouse Series,French & Belgian-Style Saison,4.9,NaN,N
1767,ueswRW,DEksu5,NaN,Wheels of Soul,American-Style Pale Ale,5.5,NaN,N
1768,ueswRW,o3EEbh,Fall,Zirkusfest,American-Style Märzen / Oktoberfest,6,25,N
1769,HX4Prz,W6vHMq,Limited,Doubloon Double Pale Ale,American-Style Strong Pale Ale,8.5,NaN,N
1770,HX4Prz,HTTf3y,Seasonal,Gallows Point Dead Man's Porter,Robust Porter,7,60,N
1771,HX4Prz,f9kquX,Year Round,Maelstrom India Pale Ale,American-Style India Pale Ale,7,85,N
1772,HX4Prz,tnCTDP,Limited,Pirate King Triple India Pale Ale,Imperial or Double India Pale Ale,10,110,N
1773,HX4Prz,6NkBfr,Year Round,Scallywag Extra Pale Ale,American-Style Strong Pale Ale,5.4,35,N
1774,HX4Prz,GTwDJI,Summer,Sea Witch Watermelon Wheat Ale,Fruit Wheat Ale or Lager with or without Yeast,5.2,15,N
1775,HX4Prz,8Qe5WH,Limited,Skull White,Belgian-Style White (or Wit) / Belgian-Style Wheat,6,NaN,N
1776,XOcBJQ,ogPrVl,NaN,Amber Waves,American-Style Amber/Red Ale,NaN,NaN,N
1777,XOcBJQ,6m50b9,NaN,Liberty Nut Brown Ale,American-Style Brown Ale,NaN,NaN,N
1778,XOcBJQ,xjFR3S,NaN,Liberty Pale Ale,American-Style Pale Ale,NaN,NaN,N
1779,XOcBJQ,a2yFCt,NaN,Liberty Raspberry Wheat Ale,Fruit Beer,NaN,NaN,N
1780,XOcBJQ,LPWcu1,NaN,Liberty Unfiltered Wheat Ale,American-Style Wheat Beer,NaN,NaN,N
1781,XOcBJQ,Dpa9Pp,NaN,Liberty White Ale,Belgian-Style Blonde Ale,NaN,NaN,N
1782,XOcBJQ,j5noka,NaN,Miss Liberty Lager,American-Style Premium Lager,NaN,NaN,N
1783,XOcBJQ,CMh3MK,NaN,Patriot Porter,Brown Porter,NaN,NaN,N
1784,XOcBJQ,bVrLGO,NaN,Rocket's Red Ale,American-Style Amber/Red Ale,6,NaN,N
1785,XOcBJQ,ogPrVl,NaN,Amber Waves,American-Style Amber/Red Ale,NaN,NaN,N
1786,XOcBJQ,6m50b9,NaN,Liberty Nut Brown Ale,American-Style Brown Ale,NaN,NaN,N
1787,XOcBJQ,xjFR3S,NaN,Liberty Pale Ale,American-Style Pale Ale,NaN,NaN,N
1788,XOcBJQ,a2yFCt,NaN,Liberty Raspberry Wheat Ale,Fruit Beer,NaN,NaN,N
1789,XOcBJQ,LPWcu1,NaN,Liberty Unfiltered Wheat Ale,American-Style Wheat Beer,NaN,NaN,N
1790,XOcBJQ,Dpa9Pp,NaN,Liberty White Ale,Belgian-Style Blonde Ale,NaN,NaN,N
1791,XOcBJQ,j5noka,NaN,Miss Liberty Lager,American-Style Premium Lager,NaN,NaN,N
1792,XOcBJQ,CMh3MK,NaN,Patriot Porter,Brown Porter,NaN,NaN,N
1793,XOcBJQ,bVrLGO,NaN,Rocket's Red Ale,American-Style Amber/Red Ale,6,NaN,N
1794,XOcBJQ,ogPrVl,NaN,Amber Waves,American-Style Amber/Red Ale,NaN,NaN,N
1795,XOcBJQ,6m50b9,NaN,Liberty Nut Brown Ale,American-Style Brown Ale,NaN,NaN,N
1796,XOcBJQ,xjFR3S,NaN,Liberty Pale Ale,American-Style Pale Ale,NaN,NaN,N
1797,XOcBJQ,a2yFCt,NaN,Liberty Raspberry Wheat Ale,Fruit Beer,NaN,NaN,N
1798,XOcBJQ,LPWcu1,NaN,Liberty Unfiltered Wheat Ale,American-Style Wheat Beer,NaN,NaN,N
1799,XOcBJQ,Dpa9Pp,NaN,Liberty White Ale,Belgian-Style Blonde Ale,NaN,NaN,N
1800,XOcBJQ,j5noka,NaN,Miss Liberty Lager,American-Style Premium Lager,NaN,NaN,N
1801,XOcBJQ,CMh3MK,NaN,Patriot Porter,Brown Porter,NaN,NaN,N
1802,XOcBJQ,bVrLGO,NaN,Rocket's Red Ale,American-Style Amber/Red Ale,6,NaN,N
1803,beC6Xf,CFsu3w,Year Round,Amarena,Sweet Mead,12.5,NaN,N
1804,beC6Xf,oZbiDN,Year Round,Anann-Te,Dry Mead,12.5,NaN,N
